time_merge_log,odom_pos_x,odom_pos_y,odom_pos_z,odom_ori_x,odom_ori_y,odom_ori_z,odom_ori_w,odom_linear_x,odom_linear_y,odom_linear_z,odom_angular_x,odom_angular_y,odom_angular_z,odom_jarak_cm,odom_heading_deg,odom_timestamp,loadcell_berat_kg,loadcell_timestamp,plan_last_pose_x,plan_last_pose_y,plan_last_pose_z,plan_last_ori_x,plan_last_ori_y,plan_last_ori_z,plan_last_ori_w,plan_num_poses,plan_timestamp,tf_pos_x,tf_pos_y,tf_pos_z,tf_timestamp,tf_source_frame,tf_target_frame,interval_s,elapsed_time_s
1753886900.7969246,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886900.7918992,0.019999999552965164,1753886900.3737352,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.550428527780563e-06,0.00024321312210725523,0.0,1753886900.7918992,map,base_link,0.0487818717956543,3.064473867416382
1753886900.846844,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886900.8167987,0.019999999552965164,1753886900.8113878,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.550428527780563e-06,0.00024321312210725523,0.0,1753886900.8419087,map,base_link,0.04991936683654785,3.1143932342529297
1753886900.8973167,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886900.891727,0.019999999552965164,1753886900.8113878,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.550428527780563e-06,0.00024321312210725523,0.0,1753886900.891727,map,base_link,0.05047273635864258,3.1648659706115723
1753886900.9461336,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886900.9418752,0.019999999552965164,1753886900.8113878,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.550428527780563e-06,0.00024321312210725523,0.0,1753886900.9168372,map,base_link,0.04881691932678223,3.2136828899383545
1753886900.995609,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886900.979335,0.019999999552965164,1753886900.8113878,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.550428527780563e-06,0.00024321312210725523,0.0,1753886900.991766,map,base_link,0.04947543144226074,3.2631583213806152
1753886901.0486124,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886901.041858,0.019999999552965164,1753886900.8113878,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.550428527780563e-06,0.00024321312210725523,0.0,1753886901.041858,map,base_link,0.05300331115722656,3.316161632537842
1753886901.1015031,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886901.0793746,0.019999999552965164,1753886900.8113878,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.550428527780563e-06,0.00024321312210725523,0.0,1753886901.0793746,map,base_link,0.052890777587890625,3.3690524101257324
1753886901.1481223,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886901.141681,0.019999999552965164,1753886900.8113878,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.550428527780563e-06,0.00024321312210725523,0.0,1753886901.141681,map,base_link,0.04661917686462402,3.4156715869903564
1753886901.1962457,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886901.179289,0.019999999552965164,1753886900.8113878,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.550428527780563e-06,0.00024321312210725523,0.0,1753886901.179289,map,base_link,0.04812335968017578,3.4637949466705322
1753886901.2457335,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886901.2167354,0.019999999552965164,1753886900.8113878,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.550428527780563e-06,0.00024321312210725523,0.0,1753886901.2167354,map,base_link,0.04948782920837402,3.5132827758789062
1753886901.2977645,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886901.2917142,0.019999999552965164,1753886901.2602665,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.550428527780563e-06,0.00024321312210725523,0.0,1753886901.2917142,map,base_link,0.05203104019165039,3.5653138160705566
1753886901.3474452,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886901.3168805,0.019999999552965164,1753886901.2602665,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.550428527780563e-06,0.00024321312210725523,0.0,1753886901.3419213,map,base_link,0.04968070983886719,3.614994525909424
1753886901.3964963,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886901.3793695,0.019999999552965164,1753886901.2602665,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.550428527780563e-06,0.00024321312210725523,0.0,1753886901.3793695,map,base_link,0.04905104637145996,3.664045572280884
1753886901.4541428,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886901.4416966,0.019999999552965164,1753886901.2602665,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.550428527780563e-06,0.00024321312210725523,0.0,1753886901.4168015,map,base_link,0.05764651298522949,3.7216920852661133
1753886901.4954696,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886901.4793944,0.019999999552965164,1753886901.2602665,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.550428527780563e-06,0.00024321312210725523,0.0,1753886901.4793944,map,base_link,0.04132676124572754,3.763018846511841
1753886901.5460608,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886901.5418317,0.019999999552965164,1753886901.2602665,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.550428527780563e-06,0.00024321312210725523,0.0,1753886901.5418317,map,base_link,0.050591230392456055,3.813610076904297
1753886901.595798,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886901.5793087,0.019999999552965164,1753886901.2602665,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.550428527780563e-06,0.00024321312210725523,0.0,1753886901.591852,map,base_link,0.04973721504211426,3.863347291946411
1753886901.6479275,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886901.6418114,0.019999999552965164,1753886901.2602665,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.550428527780563e-06,0.00024321312210725523,0.0,1753886901.6418114,map,base_link,0.052129507064819336,3.9154767990112305
1753886901.6975136,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886901.6792989,0.019999999552965164,1753886901.2602665,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.550428527780563e-06,0.00024321312210725523,0.0,1753886901.6792989,map,base_link,0.04958605766296387,3.9650628566741943
1753886901.7479424,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886901.7416584,0.019999999552965164,1753886901.708005,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.550428527780563e-06,0.00024321312210725523,0.0,1753886901.7416584,map,base_link,0.05042886734008789,4.015491724014282
1753886901.8043613,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886901.791874,0.019999999552965164,1753886901.708005,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.550428527780563e-06,0.00024321312210725523,0.0,1753886901.791874,map,base_link,0.05641889572143555,4.071910619735718
1753886901.8467329,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886901.8169894,0.019999999552965164,1753886901.708005,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.550428527780563e-06,0.00024321312210725523,0.0,1753886901.8418102,map,base_link,0.042371511459350586,4.114282131195068
1753886901.8975537,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886901.8917596,0.019999999552965164,1753886901.708005,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.550428527780563e-06,0.00024321312210725523,0.0,1753886901.8917596,map,base_link,0.05082082748413086,4.165102958679199
1753886901.9474177,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886901.9419224,0.019999999552965164,1753886901.708005,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.550428527780563e-06,0.00024321312210725523,0.0,1753886901.9419224,map,base_link,0.04986405372619629,4.2149670124053955
1753886901.9970284,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886901.991957,0.019999999552965164,1753886901.708005,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.550428527780563e-06,0.00024321312210725523,0.0,1753886901.991957,map,base_link,0.04961061477661133,4.264577627182007
1753886902.051474,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886902.042374,0.019999999552965164,1753886901.708005,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.550428527780563e-06,0.00024321312210725523,0.0,1753886902.0168014,map,base_link,0.054445743560791016,4.319023370742798
1753886902.0985327,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886902.0918293,0.019999999552965164,1753886901.708005,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.550428527780563e-06,0.00024321312210725523,0.0,1753886902.0918293,map,base_link,0.0470585823059082,4.366081953048706
1753886902.1529858,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886902.141806,0.019999999552965164,1753886901.708005,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.550428527780563e-06,0.00024321312210725523,0.0,1753886902.141806,map,base_link,0.054453134536743164,4.420535087585449
1753886902.195536,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886902.1918132,0.019999999552965164,1753886902.1679924,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.550428527780563e-06,0.00024321312210725523,0.0,1753886902.1792696,map,base_link,0.042550086975097656,4.463085174560547
1753886902.248545,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886902.241885,0.019999999552965164,1753886902.1679924,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.550428527780563e-06,0.00024321312210725523,0.0,1753886902.241885,map,base_link,0.053009033203125,4.516094207763672
1753886902.2980845,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886902.291806,0.019999999552965164,1753886902.1679924,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.550428527780563e-06,0.00024321312210725523,0.0,1753886902.291806,map,base_link,0.04953956604003906,4.565633773803711
1753886902.3480453,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886902.3416953,0.019999999552965164,1753886902.1679924,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.550428527780563e-06,0.00024321312210725523,0.0,1753886902.3416953,map,base_link,0.04996085166931152,4.6155946254730225
1753886902.4076598,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886902.3792818,0.019999999552965164,1753886902.1679924,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.550428527780563e-06,0.00024321312210725523,0.0,1753886902.3792818,map,base_link,0.05961441993713379,4.675209045410156
1753886902.4483716,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886902.4418344,0.019999999552965164,1753886902.1679924,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.550428527780563e-06,0.00024321312210725523,0.0,1753886902.4418344,map,base_link,0.04071187973022461,4.715920925140381
1753886902.4988446,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886902.4917233,0.019999999552965164,1753886902.1679924,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.550428527780563e-06,0.00024321312210725523,0.0,1753886902.4917233,map,base_link,0.05047297477722168,4.7663938999176025
1753886902.5475738,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886902.5417576,0.019999999552965164,1753886902.1679924,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.550428527780563e-06,0.00024321312210725523,0.0,1753886902.5167787,map,base_link,0.04872918128967285,4.815123081207275
1753886902.5956032,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886902.5792968,0.019999999552965164,1753886902.1679924,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.550428527780563e-06,0.00024321312210725523,0.0,1753886902.5919008,map,base_link,0.048029422760009766,4.863152503967285
1753886902.6454334,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886902.6167467,0.019999999552965164,1753886902.6049018,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.550428527780563e-06,0.00024321312210725523,0.0,1753886902.6419392,map,base_link,0.04983019828796387,4.912982702255249
1753886902.698004,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886902.6917107,0.019999999552965164,1753886902.6049018,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.550428527780563e-06,0.00024321312210725523,0.0,1753886902.6917107,map,base_link,0.05257058143615723,4.965553283691406
1753886902.7483778,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886902.7167747,0.019999999552965164,1753886902.6049018,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.550428527780563e-06,0.00024321312210725523,0.0,1753886902.7167747,map,base_link,0.05037379264831543,5.015927076339722
1753886902.7978375,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886902.7917452,0.019999999552965164,1753886902.6049018,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.550428527780563e-06,0.00024321312210725523,0.0,1753886902.7917452,map,base_link,0.04945969581604004,5.065386772155762
1753886902.851681,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886902.8168156,0.019999999552965164,1753886902.6049018,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.550428527780563e-06,0.00024321312210725523,0.0,1753886902.8168156,map,base_link,0.05384349822998047,5.119230270385742
1753886902.8968015,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886902.8917437,0.019999999552965164,1753886902.6049018,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.550428527780563e-06,0.00024321312210725523,0.0,1753886902.8917437,map,base_link,0.0451204776763916,5.164350748062134
1753886902.947261,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886902.9418075,0.019999999552965164,1753886902.6049018,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.550428527780563e-06,0.00024321312210725523,0.0,1753886902.9418075,map,base_link,0.05045962333679199,5.214810371398926
1753886902.999866,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886902.9918103,0.019999999552965164,1753886902.6049018,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.550428527780563e-06,0.00024321312210725523,0.0,1753886902.9918103,map,base_link,0.05260491371154785,5.267415285110474
1753886903.0471542,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886903.0417383,0.019999999552965164,1753886902.6049018,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.550428527780563e-06,0.00024321312210725523,0.0,1753886903.0417383,map,base_link,0.04728817939758301,5.314703464508057
1753886903.10694,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886903.0917509,0.019999999552965164,1753886903.052195,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.550428527780563e-06,0.00024321312210725523,0.0,1753886903.0917509,map,base_link,0.05978584289550781,5.3744893074035645
1753886903.1472428,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886903.1417217,0.019999999552965164,1753886903.052195,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.550428527780563e-06,0.00024321312210725523,0.0,1753886903.1417217,map,base_link,0.04030275344848633,5.414792060852051
1753886903.1964984,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886903.1794064,0.019999999552965164,1753886903.052195,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.550428527780563e-06,0.00024321312210725523,0.0,1753886903.1794064,map,base_link,0.0492556095123291,5.46404767036438
1753886903.2472994,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886903.2416978,0.019999999552965164,1753886903.052195,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.550428527780563e-06,0.00024321312210725523,0.0,1753886903.2416978,map,base_link,0.05080103874206543,5.514848709106445
1753886903.2961102,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886903.2917318,0.019999999552965164,1753886903.052195,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.550428527780563e-06,0.00024321312210725523,0.0,1753886903.2917318,map,base_link,0.048810720443725586,5.563659429550171
1753886903.3465059,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886903.3417692,0.019999999552965164,1753886903.052195,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.550428527780563e-06,0.00024321312210725523,0.0,1753886903.3417692,map,base_link,0.05039572715759277,5.614055156707764
1753886903.3961217,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886903.391752,0.019999999552965164,1753886903.052195,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.550428527780563e-06,0.00024321312210725523,0.0,1753886903.391752,map,base_link,0.04961585998535156,5.663671016693115
1753886903.44974,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886903.4171736,0.019999999552965164,1753886903.052195,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.550428527780563e-06,0.00024321312210725523,0.0,1753886903.4171736,map,base_link,0.05361819267272949,5.717289209365845
1753886903.4977584,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886903.491744,0.019999999552965164,1753886903.052195,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.550428527780563e-06,0.00024321312210725523,0.0,1753886903.491744,map,base_link,0.048018455505371094,5.765307664871216
1753886903.548368,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886903.5167909,0.019999999552965164,1753886903.5013297,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.550428527780563e-06,0.00024321312210725523,0.0,1753886903.5167909,map,base_link,0.050609588623046875,5.815917253494263
1753886903.5964546,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886903.5917685,0.019999999552965164,1753886903.5013297,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.550428527780563e-06,0.00024321312210725523,0.0,1753886903.5917685,map,base_link,0.04808664321899414,5.864003896713257
1753886903.6478565,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886903.6417212,0.019999999552965164,1753886903.5013297,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.550428527780563e-06,0.00024321312210725523,0.0,1753886903.6417212,map,base_link,0.05140185356140137,5.915405750274658
1753886903.6975563,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886903.6793668,0.019999999552965164,1753886903.5013297,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.550428527780563e-06,0.00024321312210725523,0.0,1753886903.6793668,map,base_link,0.04969978332519531,5.9651055335998535
1753886903.7479799,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886903.7418792,0.019999999552965164,1753886903.5013297,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.550428527780563e-06,0.00024321312210725523,0.0,1753886903.7418792,map,base_link,0.050423622131347656,6.015529155731201
1753886903.8044422,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886903.7793648,0.019999999552965164,1753886903.5013297,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.550428527780563e-06,0.00024321312210725523,0.0,1753886903.7793648,map,base_link,0.05646228790283203,6.071991443634033
